z,Time,ISM,Stars,H,He,C,N,O,Fe
1.9019019019019021,7338925593.899086,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.9269269269269271,7362742591.64836,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.9519519519519521,7386055893.717767,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
1.9769769769769772,7408880288.390769,1960801603466.9038,39546121088.140465,724951808689.5969,228932150112.5049,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.002002002002002,7431230010.367938,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.027027027027027,7453118765.885733,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.052052052052052,7474559756.499331,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.0770770770770772,7495565701.610795,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.1021021021021022,7516148859.818367,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.1271271271271273,7536321049.15746,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.1521521521521523,7556093666.299256,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.1771771771771773,7575477704.768321,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.2022022022022023,7594483772.236645,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
2.2272272272272273,7613122106.947713,1960801631907.4043,39546092647.64002,724951830304.3773,228932156938.225,2186735532.6310205,2186735532.6310205,2029586222.364889,514587377.1666127
