z,Time,ISM,Stars,C,N,O,Fe
7.267267267267267,8812969794.530079,9153246685804578.0,619064214039.5782,2288064751784812.0,2288064751784812.0,2288061313286349.0,2288055868941371.5
7.2792792792792795,8813811774.487823,9170221566882384.0,619064214039.5782,2292308477737711.5,2292308477737711.5,2292305033555800.5,2292299577843395.5
7.291291291291291,8814650706.003496,9187196447960190.0,619064214039.5782,2296552203690611.0,2296552203690611.0,2296548753825252.0,2296543286745419.5
7.303303303303303,8815486604.506662,9204171329037996.0,619064214039.5782,2300795929643510.5,2300795929643510.5,2300792474094703.5,2300786995647443.5
7.315315315315315,8816319485.32662,9221146210115802.0,619064214039.5782,2305039655596410.0,2305039655596410.0,2305036194364155.0,2305030704549467.5
7.327327327327327,8817149363.693201,9238121091193608.0,619064214039.5782,2309283381549309.5,2309283381549309.5,2309279914633606.5,2309274413451491.5
7.33933933933934,8817976254.737553,9255095972271414.0,619064214039.5782,2313527107502209.0,2313527107502209.0,2313523634903058.0,2313518122353515.5
7.351351351351351,8818800173.492922,9272070853349220.0,619064214039.5782,2317770833455108.5,2317770833455108.5,2317767355172509.5,2317761831255539.5
7.363363363363363,8819621134.895432,9289045734427026.0,619064214039.5782,2322014559408008.0,2322014559408008.0,2322011075441961.0,2322005540157563.5
7.375375375375375,8820439153.784838,9306020615504832.0,619064214039.5782,2326258285360907.5,2326258285360907.5,2326254795711412.5,2326249249059587.5
7.387387387387387,8821254244.905293,9322995496582638.0,619064214039.5782,2330502011313807.0,2330502011313807.0,2330498515980864.0,2330492957961611.5
7.3993993993994,8822066422.906101,9339970377660444.0,619064214039.5782,2334745737266706.5,2334745737266706.5,2334742236250315.5,2334736666863635.5
7.411411411411411,8822875702.34246,9356945258738250.0,619064214039.5782,2338989463219606.0,2338989463219606.0,2338985956519767.0,2338980375765659.5
7.423423423423423,8823682097.676197,9373920139816056.0,619064214039.5782,2343233189172505.5,2343233189172505.5,2343229676789218.5,2343224084667683.5
7.435435435435435,8824485623.276499,9390895020893862.0,619064214039.5782,2347476915125405.0,2347476915125405.0,2347473397058670.0,2347467793569707.5
7.4474474474474475,8825286293.420639,9407869901971668.0,619064214039.5782,2351720641078304.5,2351720641078304.5,2351717117328121.5,2351711502471731.5
7.45945945945946,8826084122.294703,9424844783049474.0,619064214039.5782,2355964367031204.0,2355964367031204.0,2355960837597573.0,2355955211373755.5
7.471471471471472,8826879123.99428,9441819664127280.0,619064214039.5782,2360208092984103.5,2360208092984103.5,2360204557867024.5,2360198920275779.5
7.483483483483483,8827671312.525183,9458794545205086.0,619064214039.5782,2364451818937003.0,2364451818937003.0,2364448278136476.0,2364442629177803.5
7.495495495495495,8828460701.804146,9475769426282892.0,619064214039.5782,2368695544889902.5,2368695544889902.5,2368691998405927.5,2368686338079827.5
7.5075075075075075,8829247305.659504,9492744307360698.0,619064214039.5782,2372939270842802.0,2372939270842802.0,2372935718675379.0,2372930046981851.5
7.51951951951952,8830031137.831892,9509719188438504.0,619064214039.5782,2377182996795701.5,2377182996795701.5,2377179438944830.5,2377173755883875.5
7.531531531531532,8830812211.974915,9526694069516310.0,619064214039.5782,2381426722748601.0,2381426722748601.0,2381423159214282.0,2381417464785899.5
7.543543543543543,8831590541.655823,9543668950594116.0,619064214039.5782,2385670448701500.5,2385670448701500.5,2385666879483733.5,2385661173687923.5
7.555555555555555,8832366140.356182,9560643831671922.0,619064214039.5782,2389914174654400.0,2389914174654400.0,2389910599753185.0,2389904882589947.5
7.5675675675675675,8833139021.472525,9577618712749728.0,619064214039.5782,2394157900607299.5,2394157900607299.5,2394154320022636.5,2394148591491971.5
7.57957957957958,8833909198.317017,9594593593827534.0,619064214039.5782,2398401626560199.0,2398401626560199.0,2398398040292088.0,2398392300393995.5
7.591591591591592,8834676684.118095,9611568474905340.0,619064214039.5782,2402645352513098.5,2402645352513098.5,2402641760561539.5,2402636009296019.5
7.603603603603603,8835441492.02112,9628543355983146.0,619064214039.5782,2406889078465998.0,2406889078465998.0,2406885480830991.0,2406879718198043.5
7.615615615615615,8836203635.089,9645518237060952.0,619064214039.5782,2411132804418897.5,2411132804418897.5,2411129201100442.5,2411123427100067.5
7.627627627627628,8836963126.302837,9662493118138758.0,619064214039.5782,2415376530371797.0,2415376530371797.0,2415372921369894.0,2415367136002091.5
7.63963963963964,8837719978.56254,9679467999216564.0,619064214039.5782,2419620256324696.5,2419620256324696.5,2419616641639345.5,2419610844904115.5
7.651651651651652,8838474204.687454,9696442880294370.0,619064214039.5782,2423863982277596.0,2423863982277596.0,2423860361908797.0,2423854553806139.5
7.663663663663663,8839225817.416965,9713417761372176.0,619064214039.5782,2428107708230495.5,2428107708230495.5,2428104082178248.5,2428098262708163.5
7.675675675675675,8839974829.411116,9730392642449982.0,619064214039.5782,2432351434183395.0,2432351434183395.0,2432347802447700.0,2432341971610187.5
7.687687687687688,8840721253.251204,9747367523527788.0,619064214039.5782,2436595160136294.5,2436595160136294.5,2436591522717151.5,2436585680512211.5
7.6996996996997,8841465101.440388,9764342404605594.0,619064214039.5782,2440838886089194.0,2440838886089194.0,2440835242986603.0,2440829389414235.5
7.711711711711712,8842206386.40427,9781317285683400.0,619064214039.5782,2445082612042093.5,2445082612042093.5,2445078963256054.5,2445073098316259.5
7.723723723723723,8842945120.491488,9798292166761206.0,619064214039.5782,2449326337994993.0,2449326337994993.0,2449322683525506.0,2449316807218283.5
7.7357357357357355,8843681315.974295,9815267047839012.0,619064214039.5782,2453570063947892.5,2453570063947892.5,2453566403794957.5,2453560516120307.5
7.747747747747748,8844414985.049139,9832241928916818.0,619064214039.5782,2457813789900792.0,2457813789900792.0,2457810124064409.0,2457804225022331.5
7.75975975975976,8845146139.837234,9849216809994624.0,619064214039.5782,2462057515853691.5,2462057515853691.5,2462053844333860.5,2462047933924355.5
7.771771771771772,8845874792.385126,9866191691072430.0,619064214039.5782,2466301241806591.0,2466301241806591.0,2466297564603312.0,2466291642826379.5
7.783783783783783,8846600954.665249,9883166572150236.0,619064214039.5782,2470544967759490.5,2470544967759490.5,2470541284872763.5,2470535351728403.5
7.7957957957957955,8847324638.576488,9900141453228042.0,619064214039.5782,2474788693712390.0,2474788693712390.0,2474785005142215.0,2474779060630427.5
7.807807807807808,8848045855.944735,9917116334305848.0,619064214039.5782,2479032419665289.5,2479032419665289.5,2479028725411666.5,2479022769532451.5
7.81981981981982,8848764618.523418,9934091215383654.0,619064214039.5782,2483276145618189.0,2483276145618189.0,2483272445681118.0,2483266478434475.5
7.831831831831832,8849480937.994066,9951066096461460.0,619064214039.5782,2487519871571088.5,2487519871571088.5,2487516165950569.5,2487510187336499.5
7.843843843843843,8850194825.966825,9968040977539266.0,619064214039.5782,2491763597523988.0,2491763597523988.0,2491759886220021.0,2491753896238523.5
7.8558558558558556,8850906293.981007,9985015858617072.0,619064214039.5782,2496007323476887.5,2496007323476887.5,2496003606489472.5,2495997605140547.5
7.867867867867868,8851615353.5056,1.0001990739694878e+16,619064214039.5782,2500251049429787.0,2500251049429787.0,2500247326758924.0,2500241314042571.5
7.87987987987988,8852322015.939812,1.0018965620772684e+16,619064214039.5782,2504494775382686.5,2504494775382686.5,2504491047028375.5,2504485022944595.5
7.891891891891892,8853026292.613571,1.003594050185049e+16,619064214039.5782,2508738501335586.0,2508738501335586.0,2508734767297827.0,2508728731846619.5
7.903903903903903,8853728194.78805,1.0052915382928296e+16,619064214039.5782,2512982227288485.5,2512982227288485.5,2512978487567278.5,2512972440748643.5
7.915915915915916,8854427733.656168,1.0069890264006102e+16,619064214039.5782,2517225953241385.0,2517225953241385.0,2517222207836730.0,2517216149650667.5
7.927927927927928,8855124920.34311,1.0086865145083908e+16,619064214039.5782,2521469679194284.5,2521469679194284.5,2521465928106181.5,2521459858552691.5
7.93993993993994,8855819765.9068,1.0103840026161714e+16,619064214039.5782,2525713405147184.0,2525713405147184.0,2525709648375633.0,2525703567454715.5
7.951951951951952,8856512281.338428,1.012081490723952e+16,619064214039.5782,2529957131100083.5,2529957131100083.5,2529953368645084.5,2529947276356739.5
7.963963963963964,8857202477.562922,1.0137789788317326e+16,619064214039.5782,2534200857052983.0,2534200857052983.0,2534197088914536.0,2534190985258763.5
7.975975975975976,8857890365.439444,1.0154764669395132e+16,619064214039.5782,2538444583005882.5,2538444583005882.5,2538440809183987.5,2538434694160787.5
7.987987987987988,8858575955.761868,1.0171739550472938e+16,619064214039.5782,2542688308958782.0,2542688308958782.0,2542684529453439.0,2542678403062811.5
8.0,8859259259.25926,1.0188714431550744e+16,619064214039.5782,2546932034911681.5,2546932034911681.5,2546928249722890.5,2546922111964835.5
8.012012012012011,8859940286.596357,1.020568931262855e+16,619064214039.5782,2551175760864581.0,2551175760864581.0,2551171969992342.0,2551165820866859.5
8.024024024024024,8860619048.374039,1.0222664193706356e+16,619064214039.5782,2555419486817480.5,2555419486817480.5,2555415690261793.5,2555409529768883.5
8.036036036036036,8861295555.129784,1.0239639074784162e+16,619064214039.5782,2559663212770380.0,2559663212770380.0,2559659410531245.0,2559653238670907.5
8.048048048048049,8861969817.338144,1.0256613955861968e+16,619064214039.5782,2563906938723279.5,2563906938723279.5,2563903130800696.5,2563896947572931.5
8.06006006006006,8862641845.4112,1.0273588836939774e+16,619064214039.5782,2568150664676179.0,2568150664676179.0,2568146851070148.0,2568140656474955.5
8.072072072072071,8863311649.699009,1.029056371801758e+16,619064214039.5782,2572394390629078.5,2572394390629078.5,2572390571339599.5,2572384365376979.5
8.084084084084084,8863979240.490068,1.0307538599095386e+16,619064214039.5782,2576638116581978.0,2576638116581978.0,2576634291609051.0,2576628074279003.5
8.096096096096096,8864644628.01175,1.0324513480173192e+16,619064214039.5782,2580881842534877.5,2580881842534877.5,2580878011878502.5,2580871783181027.5
8.108108108108109,8865307822.430754,1.0341488361250998e+16,619064214039.5782,2585125568487777.0,2585125568487777.0,2585121732147954.0,2585115492083051.5
8.12012012012012,8865968833.85354,1.0358463242328804e+16,619064214039.5782,2589369294440676.5,2589369294440676.5,2589365452417405.5,2589359200985075.5
8.132132132132131,8866627672.326765,1.037543812340661e+16,619064214039.5782,2593613020393576.0,2593613020393576.0,2593609172686857.0,2593602909887099.5
8.144144144144144,8867284347.837723,1.0392413004484416e+16,619064214039.5782,2597856746346475.5,2597856746346475.5,2597852892956308.5,2597846618789123.5
8.156156156156156,8867938870.314758,1.0409387885562222e+16,619064214039.5782,2602100472299375.0,2602100472299375.0,2602096613225760.0,2602090327691147.5
8.168168168168169,8868591249.627705,1.0426362766640028e+16,619064214039.5782,2606344198252274.5,2606344198252274.5,2606340333495211.5,2606334036593171.5
8.18018018018018,8869241495.588295,1.0443337647717834e+16,619064214039.5782,2610587924205174.0,2610587924205174.0,2610584053764663.0,2610577745495195.5
8.192192192192191,8869889617.95059,1.046031252879564e+16,619064214039.5782,2614831650158073.5,2614831650158073.5,2614827774034114.5,2614821454397219.5
8.204204204204204,8870535626.41138,1.0477287409873446e+16,619064214039.5782,2619075376110973.0,2619075376110973.0,2619071494303566.0,2619065163299243.5
8.216216216216216,8871179530.610607,1.0494262290951252e+16,619064214039.5782,2623319102063872.5,2623319102063872.5,2623315214573017.5,2623308872201267.5
8.228228228228229,8871821340.131758,1.0511237172029058e+16,619064214039.5782,2627562828016772.0,2627562828016772.0,2627558934842469.0,2627552581103291.5
8.24024024024024,8872461064.502283,1.0528212053106864e+16,619064214039.5782,2631806553969671.5,2631806553969671.5,2631802655111920.5,2631796290005315.5
8.252252252252251,8873098713.193985,1.054518693418467e+16,619064214039.5782,2636050279922571.0,2636050279922571.0,2636046375381372.0,2636039998907339.5
8.264264264264265,8873734295.623423,1.0562161815262476e+16,619064214039.5782,2640294005875470.5,2640294005875470.5,2640290095650823.5,2640283707809363.5
8.276276276276276,8874367821.152296,1.0579136696340282e+16,619064214039.5782,2644537731828370.0,2644537731828370.0,2644533815920275.0,2644527416711387.5
8.288288288288289,8874999299.087847,1.0596111577418088e+16,619064214039.5782,2648781457781269.5,2648781457781269.5,2648777536189726.5,2648771125613411.5
8.3003003003003,8875628738.683237,1.0613086458495894e+16,619064214039.5782,2653025183734169.0,2653025183734169.0,2653021256459178.0,2653014834515435.5
8.312312312312311,8876256149.137934,1.06300613395737e+16,619064214039.5782,2657268909687068.5,2657268909687068.5,2657264976728629.5,2657258543417459.5
8.324324324324325,8876881539.598097,1.0647036220651506e+16,619064214039.5782,2661512635639968.0,2661512635639968.0,2661508696998081.0,2661502252319483.5
8.336336336336336,8877504919.156944,1.0664011101729312e+16,619064214039.5782,2665756361592867.5,2665756361592867.5,2665752417267532.5,2665745961221507.5
8.348348348348349,8878126296.855135,1.0680985982807118e+16,619064214039.5782,2670000087545767.0,2670000087545767.0,2669996137536984.0,2669989670123531.5
8.36036036036036,8878745681.681135,1.0697960863884924e+16,619064214039.5782,2674243813498666.5,2674243813498666.5,2674239857806435.5,2674233379025555.5
8.372372372372372,8879363082.57159,1.071493574496273e+16,619064214039.5782,2678487539451566.0,2678487539451566.0,2678483578075887.0,2678477087927579.5
8.384384384384385,8879978508.411686,1.0731910626040536e+16,619064214039.5782,2682731265404465.5,2682731265404465.5,2682727298345338.5,2682720796829603.5
8.396396396396396,8880591968.035505,1.0748885507118342e+16,619064214039.5782,2686974991357365.0,2686974991357365.0,2686971018614790.0,2686964505731627.5
8.408408408408409,8881203470.226404,1.0765860388196148e+16,619064214039.5782,2691218717310264.5,2691218717310264.5,2691214738884241.5,2691208214633651.5
8.42042042042042,8881813023.71735,1.0782835269273954e+16,619064214039.5782,2695462443263164.0,2695462443263164.0,2695458459153693.0,2695451923535675.5
8.432432432432432,8882420637.191277,1.079981015035176e+16,619064214039.5782,2699706169216063.5,2699706169216063.5,2699702179423144.5,2699695632437699.5
8.444444444444445,8883026319.281446,1.0816785031429566e+16,619064214039.5782,2703949895168963.0,2703949895168963.0,2703945899692596.0,2703939341339723.5
8.456456456456456,8883630078.571781,1.0833759912507372e+16,619064214039.5782,2708193621121862.5,2708193621121862.5,2708189619962047.5,2708183050241747.5
8.468468468468469,8884231923.59722,1.0850734793585178e+16,619064214039.5782,2712437347074762.0,2712437347074762.0,2712433340231499.0,2712426759143771.5
8.48048048048048,8884831862.844051,1.0867709674662984e+16,619064214039.5782,2716681073027661.5,2716681073027661.5,2716677060500950.5,2716670468045795.5
8.492492492492492,8885429904.750254,1.088468455574079e+16,619064214039.5782,2720924798980561.0,2720924798980561.0,2720920780770402.0,2720914176947819.5
8.504504504504505,8886026057.705835,1.0901659436818596e+16,619064214039.5782,2725168524933460.5,2725168524933460.5,2725164501039853.5,2725157885849843.5
8.516516516516516,8886620330.053162,1.0918634317896402e+16,619064214039.5782,2729412250886360.0,2729412250886360.0,2729408221309305.0,2729401594751867.5
8.528528528528529,8887212730.087288,1.0935609198974208e+16,619064214039.5782,2733655976839259.5,2733655976839259.5,2733651941578756.5,2733645303653891.5
8.54054054054054,8887803266.056288,1.0952584080052014e+16,619064214039.5782,2737899702792159.0,2737899702792159.0,2737895661848208.0,2737889012555915.5
8.552552552552552,8888391946.161577,1.096955896112982e+16,619064214039.5782,2742143428745058.5,2742143428745058.5,2742139382117659.5,2742132721457939.5
8.564564564564565,8888978778.558237,1.0986533842207626e+16,619064214039.5782,2746387154697958.0,2746387154697958.0,2746383102387111.0,2746376430359963.5
8.576576576576576,8889563771.35533,1.1003508723285432e+16,619064214039.5782,2750630880650857.5,2750630880650857.5,2750626822656562.5,2750620139261987.5
8.588588588588589,8890146932.616219,1.1020483604363238e+16,619064214039.5782,2754874606603757.0,2754874606603757.0,2754870542926014.0,2754863848164011.5
8.6006006006006,8890728270.358887,1.1037458485441044e+16,619064214039.5782,2759118332556656.5,2759118332556656.5,2759114263195465.5,2759107557066035.5
8.612612612612612,8891307792.556236,1.105443336651885e+16,619064214039.5782,2763362058509556.0,2763362058509556.0,2763357983464917.0,2763351265968059.5
8.624624624624625,8891885507.136415,1.1071408247596656e+16,619064214039.5782,2767605784462455.5,2767605784462455.5,2767601703734368.5,2767594974870083.5
8.636636636636636,8892461421.983107,1.1088383128674462e+16,619064214039.5782,2771849510415355.0,2771849510415355.0,2771845424003820.0,2771838683772107.5
8.64864864864865,8893035544.935846,1.1105358009752268e+16,619064214039.5782,2776093236368254.5,2776093236368254.5,2776089144273271.5,2776082392674131.5
8.66066066066066,8893607883.790316,1.1122332890830074e+16,619064214039.5782,2780336962321154.0,2780336962321154.0,2780332864542723.0,2780326101576155.5
8.672672672672672,8894178446.298647,1.113930777190788e+16,619064214039.5782,2784580688274053.5,2784580688274053.5,2784576584812174.5,2784569810478179.5
8.684684684684685,8894747240.169718,1.1156282652985686e+16,619064214039.5782,2788824414226953.0,2788824414226953.0,2788820305081626.0,2788813519380203.5
8.696696696696696,8895314273.069447,1.1173257534063492e+16,619064214039.5782,2793068140179852.5,2793068140179852.5,2793064025351077.5,2793057228282227.5
8.70870870870871,8895879552.621082,1.1190232415141298e+16,619064214039.5782,2797311866132752.0,2797311866132752.0,2797307745620529.0,2797300937184251.5
8.72072072072072,8896443086.4055,1.1207207296219104e+16,619064214039.5782,2801555592085651.5,2801555592085651.5,2801551465889980.5,2801544646086275.5
8.732732732732734,8897004881.96148,1.122418217729691e+16,619064214039.5782,2805799318038551.0,2805799318038551.0,2805795186159432.0,2805788354988299.5
8.744744744744745,8897564946.786001,1.1241157058374716e+16,619064214039.5782,2810043043991450.5,2810043043991450.5,2810038906428883.5,2810032063890323.5
8.756756756756756,8898123288.334522,1.1258131939452522e+16,619064214039.5782,2814286769944350.0,2814286769944350.0,2814282626698335.0,2814275772792347.5
8.76876876876877,8898679914.021255,1.1275106820530328e+16,619064214039.5782,2818530495897249.5,2818530495897249.5,2818526346967786.5,2818519481694371.5
8.78078078078078,8899234831.219456,1.1292081701608134e+16,619064214039.5782,2822774221850149.0,2822774221850149.0,2822770067237238.0,2822763190596395.5
8.792792792792794,8899788047.26169,1.130905658268594e+16,619064214039.5782,2827017947803048.5,2827017947803048.5,2827013787506689.5,2827006899498419.5
8.804804804804805,8900339569.440111,1.1326031463763746e+16,619064214039.5782,2831261673755948.0,2831261673755948.0,2831257507776141.0,2831250608400443.5
8.816816816816816,8900889405.006735,1.1343006344841552e+16,619064214039.5782,2835505399708847.5,2835505399708847.5,2835501228045592.5,2835494317302467.5
8.82882882882883,8901437561.173704,1.1359981225919358e+16,619064214039.5782,2839749125661747.0,2839749125661747.0,2839744948315044.0,2839738026204491.5
8.84084084084084,8901984045.113562,1.1376956106997164e+16,619064214039.5782,2843992851614646.5,2843992851614646.5,2843988668584495.5,2843981735106515.5
8.852852852852854,8902528863.959507,1.139393098807497e+16,619064214039.5782,2848236577567546.0,2848236577567546.0,2848232388853947.0,2848225444008539.5
8.864864864864865,8903072024.805672,1.1410905869152776e+16,619064214039.5782,2852480303520445.5,2852480303520445.5,2852476109123398.5,2852469152910563.5
8.876876876876876,8903613534.707373,1.1427880750230582e+16,619064214039.5782,2856724029473345.0,2856724029473345.0,2856719829392850.0,2856712861812587.5
8.88888888888889,8904153400.681372,1.1444855631308388e+16,619064214039.5782,2860967755426244.5,2860967755426244.5,2860963549662301.5,2860956570714611.5
8.9009009009009,8904691629.706133,1.1461830512386194e+16,619064214039.5782,2865211481379144.0,2865211481379144.0,2865207269931753.0,2865200279616635.5
8.912912912912914,8905228228.722086,1.1478805393464e+16,619064214039.5782,2869455207332043.5,2869455207332043.5,2869450990201204.5,2869443988518659.5
8.924924924924925,8905763204.631863,1.1495780274541806e+16,619064214039.5782,2873698933284943.0,2873698933284943.0,2873694710470656.0,2873687697420683.5
8.936936936936936,8906296564.300564,1.1512755155619612e+16,619064214039.5782,2877942659237842.5,2877942659237842.5,2877938430740107.5,2877931406322707.5
8.94894894894895,8906828314.556004,1.1529730036697418e+16,619064214039.5782,2882186385190742.0,2882186385190742.0,2882182151009559.0,2882175115224731.5
8.96096096096096,8907358462.188953,1.1546704917775224e+16,619064214039.5782,2886430111143641.5,2886430111143641.5,2886425871279010.5,2886418824126755.5
8.972972972972974,8907887013.953388,1.156367979885303e+16,619064214039.5782,2890673837096541.0,2890673837096541.0,2890669591548462.0,2890662533028779.5
8.984984984984985,8908413976.56673,1.1580654679930836e+16,619064214039.5782,2894917563049440.5,2894917563049440.5,2894913311817913.5,2894906241930803.5
8.996996996996996,8908939356.710096,1.1597629561008642e+16,619064214039.5782,2899161289002340.0,2899161289002340.0,2899157032087365.0,2899149950832827.5
9.00900900900901,8909463161.028528,1.1614604442086448e+16,619064214039.5782,2903405014955239.5,2903405014955239.5,2903400752356816.5,2903393659734851.5
9.02102102102102,8909985396.131237,1.1631579323164254e+16,619064214039.5782,2907648740908139.0,2907648740908139.0,2907644472626268.0,2907637368636875.5
9.033033033033034,8910506068.591835,1.164855420424206e+16,619064214039.5782,2911892466861038.5,2911892466861038.5,2911888192895719.5,2911881077538899.5
9.045045045045045,8911025184.948572,1.1665529085319866e+16,619064214039.5782,2916136192813938.0,2916136192813938.0,2916131913165171.0,2916124786440923.5
9.057057057057056,8911542751.704567,1.1682503966397672e+16,619064214039.5782,2920379918766837.5,2920379918766837.5,2920375633434622.5,2920368495342947.5
9.06906906906907,8912058775.328037,1.1699478847475478e+16,619064214039.5782,2924623644719737.0,2924623644719737.0,2924619353704074.0,2924612204244971.5
9.08108108108108,8912573262.252531,1.1716453728553284e+16,619064214039.5782,2928867370672636.5,2928867370672636.5,2928863073973525.5,2928855913146995.5
9.093093093093094,8913086218.87715,1.173342860963109e+16,619064214039.5782,2933111096625536.0,2933111096625536.0,2933106794242977.0,2933099622049019.5
9.105105105105105,8913597651.566774,1.1750403490708896e+16,619064214039.5782,2937354822578435.5,2937354822578435.5,2937350514512428.5,2937343330951043.5
9.117117117117116,8914107566.65229,1.1767378371786702e+16,619064214039.5782,2941598548531335.0,2941598548531335.0,2941594234781880.0,2941587039853067.5
9.12912912912913,8914615970.430809,1.1784353252864508e+16,619064214039.5782,2945842274484234.5,2945842274484234.5,2945837955051331.5,2945830748755091.5
9.14114114114114,8915122869.165888,1.1801328133942314e+16,619064214039.5782,2950086000437134.0,2950086000437134.0,2950081675320783.0,2950074457657115.5
9.153153153153154,8915628269.087746,1.181830301502012e+16,619064214039.5782,2954329726390033.5,2954329726390033.5,2954325395590234.5,2954318166559139.5
9.165165165165165,8916132176.39348,1.1835277896097926e+16,619064214039.5782,2958573452342933.0,2958573452342933.0,2958569115859686.0,2958561875461163.5
9.177177177177176,8916634597.247288,1.1852252777175732e+16,619064214039.5782,2962817178295832.5,2962817178295832.5,2962812836129137.5,2962805584363187.5
9.18918918918919,8917135537.780672,1.1869227658253538e+16,619064214039.5782,2967060904248732.0,2967060904248732.0,2967056556398589.0,2967049293265211.5
9.2012012012012,8917635004.092655,1.1886202539331344e+16,619064214039.5782,2971304630201631.5,2971304630201631.5,2971300276668040.5,2971293002167235.5
9.213213213213214,8918133002.24999,1.190317742040915e+16,619064214039.5782,2975548356154531.0,2975548356154531.0,2975543996937492.0,2975536711069259.5
9.225225225225225,8918629538.28737,1.1920152301486956e+16,619064214039.5782,2979792082107430.5,2979792082107430.5,2979787717206943.5,2979780419971283.5
9.237237237237236,8919124618.207632,1.1937127182564762e+16,619064214039.5782,2984035808060330.0,2984035808060330.0,2984031437476395.0,2984024128873307.5
9.24924924924925,8919618247.98196,1.1954102063642568e+16,619064214039.5782,2988279534013229.5,2988279534013229.5,2988275157745846.5,2988267837775331.5
9.26126126126126,8920110433.5501,1.1971076944720374e+16,619064214039.5782,2992523259966129.0,2992523259966129.0,2992518878015298.0,2992511546677355.5
9.273273273273274,8920601180.820547,1.198805182579818e+16,619064214039.5782,2996766985919028.5,2996766985919028.5,2996762598284749.5,2996755255579379.5
9.285285285285285,8921090495.670761,1.2005026706875986e+16,619064214039.5782,3001010711871928.0,3001010711871928.0,3001006318554201.0,3000998964481403.5
9.297297297297296,8921578383.94735,1.2022001587953792e+16,619064214039.5782,3005254437824827.5,3005254437824827.5,3005250038823652.5,3005242673383427.5
9.30930930930931,8922064851.466278,1.2038976469031598e+16,619064214039.5782,3009498163777727.0,3009498163777727.0,3009493759093104.0,3009486382285451.5
9.32132132132132,8922549904.013065,1.2055951350109404e+16,619064214039.5782,3013741889730626.5,3013741889730626.5,3013737479362555.5,3013730091187475.5
9.333333333333334,8923033547.34297,1.207292623118721e+16,619064214039.5782,3017985615683526.0,3017985615683526.0,3017981199632007.0,3017973800089499.5
9.345345345345345,8923515787.18119,1.2089901112265016e+16,619064214039.5782,3022229341636425.5,3022229341636425.5,3022224919901458.5,3022217508991523.5
9.357357357357357,8923996629.223051,1.2106875993342822e+16,619064214039.5782,3026473067589325.0,3026473067589325.0,3026468640170910.0,3026461217893547.5
9.36936936936937,8924476079.1342,1.2123850874420628e+16,619064214039.5782,3030716793542224.5,3030716793542224.5,3030712360440361.5,3030704926795571.5
9.381381381381381,8924954142.550793,1.2140825755498434e+16,619064214039.5782,3034960519495124.0,3034960519495124.0,3034956080709813.0,3034948635697595.5
9.393393393393394,8925430825.079681,1.215780063657624e+16,619064214039.5782,3039204245448023.5,3039204245448023.5,3039199800979264.5,3039192344599619.5
9.405405405405405,8925906132.2986,1.2174775517654046e+16,619064214039.5782,3043447971400923.0,3043447971400923.0,3043443521248716.0,3043436053501643.5
9.417417417417417,8926380069.756344,1.2191750398731852e+16,619064214039.5782,3047691697353822.5,3047691697353822.5,3047687241518167.5,3047679762403667.5
9.42942942942943,8926852642.972967,1.2208725279809658e+16,619064214039.5782,3051935423306722.0,3051935423306722.0,3051930961787619.0,3051923471305691.5
9.441441441441441,8927323857.439947,1.2225700160887464e+16,619064214039.5782,3056179149259621.5,3056179149259621.5,3056174682057070.5,3056167180207715.5
9.453453453453454,8927793718.62038,1.224267504196527e+16,619064214039.5782,3060422875212521.0,3060422875212521.0,3060418402326522.0,3060410889109739.5
9.465465465465465,8928262231.94915,1.2259649923043076e+16,619064214039.5782,3064666601165420.5,3064666601165420.5,3064662122595973.5,3064654598011763.5
9.477477477477477,8928729402.833107,1.2276624804120882e+16,619064214039.5782,3068910327118320.0,3068910327118320.0,3068905842865425.0,3068898306913787.5
9.48948948948949,8929195236.651253,1.2293599685198688e+16,619064214039.5782,3073154053071219.5,3073154053071219.5,3073149563134876.5,3073142015815811.5
9.501501501501501,8929659738.754908,1.2310574566276494e+16,619064214039.5782,3077397779024119.0,3077397779024119.0,3077393283404328.0,3077385724717835.5
9.513513513513514,8930122914.467886,1.23275494473543e+16,619064214039.5782,3081641504977018.5,3081641504977018.5,3081637003673779.5,3081629433619859.5
9.525525525525525,8930584769.086668,1.2344524328432106e+16,619064214039.5782,3085885230929918.0,3085885230929918.0,3085880723943231.0,3085873142521883.5
9.537537537537537,8931045307.880575,1.2361499209509912e+16,619064214039.5782,3090128956882817.5,3090128956882817.5,3090124444212682.5,3090116851423907.5
9.54954954954955,8931504536.091936,1.2378474090587718e+16,619064214039.5782,3094372682835717.0,3094372682835717.0,3094368164482134.0,3094360560325931.5
9.561561561561561,8931962458.936256,1.2395448971665524e+16,619064214039.5782,3098616408788616.5,3098616408788616.5,3098611884751585.5,3098604269227955.5
9.573573573573574,8932419081.602388,1.241242385274333e+16,619064214039.5782,3102860134741516.0,3102860134741516.0,3102855605021037.0,3102847978129979.5
9.585585585585585,8932874409.252695,1.2429398733821136e+16,619064214039.5782,3107103860694415.5,3107103860694415.5,3107099325290488.5,3107091687032003.5
9.597597597597597,8933328447.023212,1.2446373614898942e+16,619064214039.5782,3111347586647315.0,3111347586647315.0,3111343045559940.0,3111335395934027.5
9.60960960960961,8933781200.023825,1.2463348495976748e+16,619064214039.5782,3115591312600214.5,3115591312600214.5,3115586765829391.5,3115579104836051.5
