z,Time,ISM,Stars,H,He,C,N,O,Fe
10.222222222222221,8955279962.328552,2914265992682.8325,230030773540.91553,1371703329166.029,454519919589.601,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.234234234234235,8955672351.438953,2914265992682.8325,230030773540.91553,1371703329166.029,454519919589.601,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.246246246246246,8956063693.061247,2914290303336.0176,230008682310.6435,1371721805262.4495,454525754146.3654,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.258258258258259,8956453991.106054,2914290303336.0176,230007533207.93924,1371721805262.4495,454525754146.3654,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.27027027027027,8956843249.465246,2914290303336.0176,230007533207.93924,1371721805262.4495,454525754146.3654,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.282282282282281,8957231472.012053,2914290303336.0176,230007533207.93924,1371721805262.4495,454525754146.3654,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.294294294294295,8957618662.60117,2914314623495.4614,229985434766.92322,1371740288583.6267,454531590984.6319,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.306306306306306,8958004825.068869,2914314623495.4614,229984284424.1818,1371740288583.6267,454531590984.6319,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.318318318318319,8958389963.233109,2914314623495.4614,229984284424.1818,1371740288583.6267,454531590984.6319,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.33033033033033,8958774080.893637,2914314623495.4614,229984284424.1818,1371740288583.6267,454531590984.6319,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.342342342342342,8959157181.832096,2914338953134.509,229963378379.04352,1371758779109.3025,454537430098.00323,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.354354354354355,8959539269.812132,2914338953134.509,229962178808.25595,1371758779109.3025,454537430098.00323,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.366366366366366,8959920348.579494,2914338953134.509,229961027220.29987,1371758779109.3025,454537430098.00323,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.378378378378379,8960300421.862146,2914338953134.509,229961027220.29987,1371758779109.3025,454537430098.00323,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.39039039039039,8960679493.370363,2914338953134.509,229961027220.29987,1371758779109.3025,454537430098.00323,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.402402402402402,8961057566.796835,2914363292225.8506,229940115339.3345,1371777276818.7222,454543271479.92523,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.414414414414415,8961434645.816769,2914363292225.8506,229938914466.01584,1371777276818.7222,454543271479.92523,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.426426426426426,8961810734.087992,2914363292225.8506,229937761627.6299,1371777276818.7222,454543271479.92523,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.438438438438439,8962185835.25105,2914363292225.8506,229937761627.6299,1371777276818.7222,454543271479.92523,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.45045045045045,8962559952.929312,2914363292225.8506,229937761627.6299,1371777276818.7222,454543271479.92523,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.462462462462462,8962933090.729052,2914387640741.513,229915641772.2687,1371795781690.6257,454549115123.68427,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.474474474474475,8963305252.239573,2914387640741.513,229914487678.1996,1371795781690.6257,454549115123.68427,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.486486486486486,8963676441.033285,2914387640741.513,229914487678.1996,1371795781690.6257,454549115123.68427,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.498498498498499,8964046660.66581,2914387640741.513,229914487678.1996,1371795781690.6257,454549115123.68427,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.51051051051051,8964415914.676075,2914387640741.513,229914487678.1996,1371795781690.6257,454549115123.68427,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.522522522522522,8964784206.586416,2914411998652.847,229892360759.78394,1371814293703.2395,454554961022.40436,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.534534534534535,8965151539.902658,2914411998652.847,229891205404.7397,1371814293703.2395,454554961022.40436,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.546546546546546,8965517918.114227,2914411998652.847,229891205404.7397,1371814293703.2395,454554961022.40436,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.558558558558559,8965883344.694227,2914411998652.847,229891205404.7397,1371814293703.2395,454554961022.40436,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.57057057057057,8966247823.099543,2914411998652.847,229891205404.7397,1371814293703.2395,454554961022.40436,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.582582582582582,8966611356.770935,2914436365930.514,229870276275.9527,1371832812834.2664,454560809169.04443,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.594594594594595,8966973949.133125,2914436365930.514,229869071462.04623,1371832812834.2664,454560809169.04443,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.606606606606606,8967335603.594887,2914436365930.514,229867914840.69604,1371832812834.2664,454560809169.04443,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
10.618618618618619,8967696323.549139,2914436365930.514,229867914840.69604,1371832812834.2664,454560809169.04443,6288340983.428632,6288340983.428632,6120639497.943082,1735672928.0154777
